62,"         Random blobs of power expressed as that which we all disregard, Ordered states of nature on a scale that no one thinks about. Don't speak to me of anarchy of peace or calm revolt, Man, we're in a play of slow decay orchestrated by Boltzmann. It's entropy, it's not a human issue, Entropy, it's a matter of course. Entropy, energy at all levels, Entropy, from it you can not divorce. And your pathetic moans of suffrage tend to lose all significance. Extinction, degradation: The natural outcomes of our ordered lives. Power, motivation: Temporary fixtures for which we strive. Something in our synapses assures us we're ok, But in our disequilibrium we simply can not stay. It's entropy, it's not a human issue, Entropy, it's a matter of course. Entropy, energy at all levels, Entropy, from it you can not divorce. A stolid proposition from a man unkempt as I, My affectatious nature I can not rectify, But we are out of equilibrium unnaturally, A pang of consciousness of death And then you will agree. It's entropy. Entropy, it's a matter of course. Entropy, energy at all levels, Entropy, from it you can not divorce. Entropy, Entropy, Entropy, Entropy!        "
63,"         A new age of reason, Brain treason to trick the mind. What good is searching If nothing's there to find? We arrive at this place Of no return, my brothers, Only to discover that our minds have led us away  So far from the painful truth  Of who we are. What's right is wrong, What's come has gone, What's clear and pure is not so sure.(It came to me.) All promises become a lie, All that's benign corrupts in time,(The fallacy) Of Epiphany. Come forth, bear witness, See the profit from your loss. Beg for forgiveness Only after you tally the cost. We arrive at this place Of no return, my sisters, Only to discover that our values ran us aground On the shoal in the sea of what We could be. What's right is wrong, What's come has gone, What's clear and pure is not so sure.(It came to me.) All promises become a lie, All that's benign corrupts in time,(The fallacy) Of Epiphany. If it's real for me, do I have to prove it to you? Why do revelations fade to cold blue untruths? It's oh so relative,Subservient in total to one's perspective. What's right is wrong, What's come has gone, What's clear and pure is not so sure. (It came to me.) All promises become a lie, All that's benign corrupts in time, (Mountains don't stand the test of time) (The fallacy) Of Epiphany. Oh, always been in me.          "
64,"         She came from Heaven, well, there's no point belaboring that, I've seen some trouble and I must admit that I'm in demand. I confront rejection with magnetic good intentions and yet, Hey Jack, get back, in fact, don't do that. I act sharp but feel uncertain 'Cause next time it could be curtains. Evangeline, Conspirator so fine, Lend me your faith because mine is broken. Compared to mine, What is your crime, Evangeline? Now just to be certain, let's be sure to set the record straight, I could use an angel, but I don't intend to split up the take. Never go for treason, but I got reasons that don't warrant debate, My act's intact and in fact, you're not all that. You act sure but you're uncertain 'Cause next time it could be curtains. Evangeline, Conspirator so fine, Lend me your faith because mine is broken. Compared to mine, What is your crime, Evangeline? Well, there's no use turning back. It's already much too late When the house is burning. Evangeline, Conspirator so fine, Lend me your faith because  mine is broken. Compared to mine, What is your crime, Evangeline?        "
65,"         Well I'm coming home to Gypsy I never thought it'd be so cruel Her big sweet eyes and body are enough to make me drool And when she wraps her arms around me, I just want to melt inside And then she whispers in my ear, boy, I tell ya what she really likes But don't be deceived by my wife Now I'm stuck here all the time, it's a lonely life Yeah, and every day, every day, every day, it's just the same Every day, every way, and every day, it's the same ol' game Every day, and every day, and every day, it's just the same Every day, every day, every day, it's the same ol' game Well next week there's an auction for everybody in the town And Gypsy's got the best hand, smoothest fingers all around I'll put her up for auction, and then be free once more I'll have her bags awaiting on the steps next to the door But don't be deceived by my wife Yeah, I'm stuck here all the time; it's a lonely life Yeah, and every day, every day, and every day, it's just the same Every day, every way, and every day, it's the same ol' game Every day, every day, every day, it's just the same Every day, every day, every day, it's the same ol' thing Every day, every day, every day, it's just the same Every day, every way, every day, it's the same ol' game And every day, and every day, and every day, and every day Every day, and every day, and every day, and every day        "
66,"         Heard a sermon from a creaky pulpit with no one in the nave. I paid a visit to the synagogue and I left there feeling blame. No one can tell me what to do; They had not the capacity to answer me. What the world needs now is some answers to our problems. We can't buy more time because our tender isn't valid. If your soul needs love, you can get consoled by pity, But it looks as though faith alone won't sustain us no more. Watched the scientists throw up their hands conceding, ""Progress will resolve it all."" Saw the manufacturers of Earth's debris ignore another Green Peace call. No one could tell me what to do; No one had the ability to answer me. What the world needs now is some accountability. We can't buy more time 'cause time won't accept our money. If your soul needs love, you can always have my pity, But it looks as though faith alone won't sustain us no more. What the world needs now is some answers to our problems. We can't buy more time 'cause our tender isn't valid. What the world needs now is some accountability. If your soul needs love, you can get consoled by pity, But faith alone won't sustain us anymore. Faith alone won't sustain us anymore... [repeat and fade]        "
67,"         It's all right to have faith in god, But when you bend to their rules and their fucking lies That's when I start to have pity on you. You're living on a mound of dirt, But you can't explain your reason for existence So you blame it on god. So much hatred in this world and you can't decide Who's pulling the strings So you figure it's god. Your whole life foreshadows death And you finally realize you don't want to die alone So you'll always have god. It's all right to have faith in god, But when you bend to their rules and their fucking lies That's when I start to have pity on you. It's all right to have faith in god, But when you bend to their rules and their fucking lies That's when I start to have pity on you. There's people in the world today Who say they're Jewish, Christian and such, They're all ignorant fools. They'll tell you you can't have your own way unless you pay money and dedicate your life Or you'll be damned in hell. Don't be feeble like all of them, You have your own brain full of thoughts and choices, So use it don't let them use you. It's all right to have faith in god, But when you bend to their rules and their fucking lies That's when I start to have pity on you.        "
68,"         Come and see the brilliant light,  Don't let your emotions mask your sight, It's the manifestation of a deeper fight That affects me and you. My optimism was running high, A new world order was on my mind, But I couldn't believe it when I heard them say They're blowing it away. And the fertile crescent is burning today And baby, my emotions are too. The cradle of humanity has led us all astray And we're all in this together, don't you know, 'Cause our species has nowhere else to go. Aggression rears it's ugly head, Retaliation brings further dread, The two are linked by unseen threads That wind back through time. I don't agree with this outdated trend, Nationalism is an evil friend, But hatred is instilled by invisible lines Drawn in our minds. And the fertile crescent is burning today And baby, my emotions are too. The cradle of humanity has led us all astray And we're all in this together, don't you know, 'Cause our species has nowhere else to go.        "
69,"         In the garden where he was cast out by the lord Flames an Omni-directional sword For he as ever failed to gather up the fruit And thus was banished with his loot He cantered aimlessly through endless permutations of night Seeking a purpose and the meaning of kin And when it finally came to him You could've mistook it for the meaning of sin The women wish him well Every time he cast off marching to hell Now if you've never seen a terrible sight Stroll the garden of earthly delight Maybe we can make it right - someday I'll see you high above the Fields of Mars He knelt down before the unholy mob - who cried ""War is god!"" Gleaming outwardly with great pride - and Prepared to die The women wish him well Every time he cast off marching to hell Now if you've never seen a terrible sight Stroll the garden of earthly delight Maybe we can make it right - someday I'll see you high above the Fields of Mars Who cannot fight anymore Will never love any less That kid inside of murder Must be committed To live a life of hostility Never asking what it means When mother nation Blood and religion Sanction killing upon the Fields of Mars High above the Fields of Mars        "
70,"         In a quantity of light, you can search for all of your life but it's finite. From a sudden burst of sound, the recoil may never be found but it is finite (finite but incalculable). On and on, on and on, but impervious to calculation, on and on. It's impervious to calculation.  Woah, just how far it goes, nobody knows. In the peaceful warm embrace, the intention shows on your face, but it's finite. From the hate that spurs us on, to the meek and gullible pawn, it is finite (finite but incalculable). On and on, on and on, but impervious to calculation, on and on. It's impervious to calculation. Woah just how far it goes... Where the lightning sparked a flash, when precisely did it pass? All delusions went away, as with all the shades of gray. Now I'm left with faulty tools and a hazy set of rules and a brand new day. In the turbulent conscious stream,  the unbearable lightness of being, and it's finite. From the universal mass constant matters coming to pass, but it's finite. On and on, on and on, but impervious to calculation, on and on. It's impervious to calculation. woah, just how far it goes, nobody knows. No one knows, woah, no one knows, no one knows.        "
71,"         Lie, lie, lie... The full moon is rising over dark water And the fools below are picking up sticks. And the man in the gallows lies permanently, Waiting for the doctors to come back and tend to him. The flat earth society is meeting here today, Singing happy little lies, And the bright ship humana is sailing far away with grave determination, And no destination. Lie, lie, lie... Yeah, nothing feels better than a spray of clean water And the whistling wind on a calm summer night, but you'd better believe that down in their quarters The men are holding in for their dear lives. The flat earth society is somewhere far away, With their candlesticks and compasses, And the bright ship humana is well on its way With grave determination, And no destination. Lie, lie, lie, ad infinitum...        "
72,"         A loose cannon on your shoulder You've got a strawberry on your hips And you've got some phantasmical images And you've got, you've got your rich hips Cuz, you're all looking for adventure And you've got earphones on your bicycles There's people watching over And you got a bong in your pocket You could... Follow the leader Follow the leader Follow the leader Follow the leader Put some leader on the tape Give batman back his cape Don't ask for a sucker You stupid motherfucker I've got a lot of problems Cuz I sound like Beck What I do over in Germany Is order a lot of Speck You know what I'm talking about When you go home for dinner You gotta keep on your shoulder Follow the leader Follow the leader Follow the leader Follow the leader We're not the Foo Fighters On Saturday, we like our gliders If you go home for pizza You kiss Mother Theresa She is in her coffin Lady Diana's coffin         "
73,"         There was a boy who had too many toys and an ache inside of his bones. He sought extrication through chemical vocation and now he answers to Jones. It's deadly and alluring, the sound of pounding heat, Enslaving all who dare succumb to the temptations of the forbidden beat. Thinking today of what I want to say, thinking of inhibition and vice. What they call straight I do relegate as I cautiously saltate along. It's deadly and alluring, the sound of pounding heat, Enslaving all who dare succumb to the temptations of the forbidden beat. It thunders away at first light of each day and the simpleton lifestyle evolves But soon enters dusk as the last surrey rusts and a new day upon us results. It's deadly and alluring, the sound of pounding heat, Enslaving all who dare succumb to the temptations of the forbidden beat. Forbidden Beat [x7]        "
74,"         (Nice going, spazz) I'm tired of this city, all this toil and strife. Trying to cross the boulevard, playing Frogger with my life. Frogger with my life [x2] I'm tired of this city, all this toil and strife. Trying to cross the boulevard, playing Frogger with my life. Frogger with my life (with my life), [x3] Frogger with my life.        "
75,"         There's people out there that say I'm no good, 'Cause I don't believe the things that I should, And when the final conflict comes, I'll be so sorry I did wrong, And hope and pray that our lord god will think I'm good. Countries manufacture bombs and guns To kill your brother for something that he hasn't even done. Smog is ruining my lungs, but they aren't sorry they've done wrong, They hide behind their lies that they're helping everyone. In the end the good will go to heaven up above, The bad will perish in the depths of hell. How can hell be any worse when life alone is such a curse? Fuck Armageddon, this is hell [x3] We're living in the denouement of the battle's gripping awe, So what's the use of being good to satisfy them all? How could hell be any worse? Life alone is such a curse! Fuck Armageddon, this is hell! [x5]         "
76,"         Everybody needs a slogan in their pocket or two It never hurts to have a strategy you can go to Sometimes I have no sense at all As most flawed men are wont to do Just say fuck youPavlovian rude  A menace too Pay homage to Your bad attitude You can even get cerebral if you want to Make a radical assessment that sticks like glue Sometimes it takes no thought at all The easiest thing to do Is say fuck you Pavlovian rude A menace too Pay homage to Your bad attitude The reaction it brings, just one of those things Your friends might not want you around If the impulse is right you might get in a fight Even though you can't hold your ground But all rest assured, sometimes just a word Is the most satisfying sound Sometimes it makes no sense at all The easiest thing to do Is say fuck you Pavlovian rude A menace too, pay homage to your bad attitude, just say fuck you...        "
77,"         Like a rock, Like a planet, Like a fucking atom bomb... I'll remain unperturbed by the joy and the madness That I encounter everywhere I turn, I've seen it all along In books and magazines, Like a twitch before dying, Like a pornographic sea. There's a flower behind the window, There's an ugly laughing man, Like a hummingbird in silence, Like the blood on my door, It's the generator. Oh yeah, oh yeah, like the blood on my door, Wash me clean and I will run Until I reach the shore. I've known it all along, Like the bone under my skin, Like actors in a photograph, Like paper in the wind. There's a hammer by the window, There's a knife on the floor, Like turbines in darkness, Like the blood on my door, It's the generator. Oh yeah, oh yeah, like the blood on my door, Wash me clean and I will run Until I reach the shore.        "
78,"         Lacerate eviscerate and perforate and mutilate We all fall down, all fall downDeprecate repudiate ameliorate adjudicate The wisdom found, wisdom found Clip the wings of progress, turn the direction Enrich the fallow soil with germs of perfectionDelegate facilitate investigate and obviate The black turns green, black turns green Separate evaluate and cultivate and propagate The master's dream, master's dream Sing the fears of history with renewed inflection View the lost agenda with a skeptic's intention Machine of life, oh can we make it run? We have the tools, but have only just begun Machine of life, oh can we make it run? The calculations of a greater sum Clip the wings of progress, turn the direction Enrich the fallow soil with germs of perfection Perfection!        "
79,"         Lascivious, it's all that I can think of  As I drag my feet searching like a Diogenes. Dangerous, the adjective of the decade And of your alluring intricacies. I can see your green-screen mentality And I can feel the sting of it's consequence, And I know I shouldn't, but it's too much to ignore,  An emotion I deplore. Every time I look at you, I just want do it, I can clench my fist right through it, But I just want to get off. Rectilinear, this direction we've been heading Never realizing we are on a runaway machine, Angular, the momentum that does turn us one Step further on our ladder, one more turn toward the east. I realize your green-screen mentality And I know it is shared by many more, I know it's quite impossible, but I am damned to find a way  to revolve the other way. Every time I scrutinize I just say ""screw it"", We're on a ride down a blind conduit And I just want to get off.        "
80,"         Hey, everybody's looking but they never can see, All the angst, corruption and the dishonesty. Think about the times and places you've never known, You're a man-swarm atom and yet you're alone, So I give you me, I give you nothing! I give you me, I give you nothing! So you got a place that you can call all your own, But you make a habit of carrying the stone. Look around and ask someone if you are alive, You're a sidewalk cipher speaking prionic jive, So I give you me, I give you nothing! I give you me, I give you nothing! Respectable, despicable, it seems all the same. Now we realize that we have nothing to say. If your reserve is weak, audacity complete. Ask yourself again, ""Do I deserve much from them?""  No! Hey, everybody's looking but they never can see, All the angst, corruption and the dishonesty. Look around and ask someone if you are alive, You're a sidewalk cipher speaking prionic jive, So I give you me, I give you nothing! I said I give you me, I give you nothing!        "
81,"         And did those feet in ancient times Trod on America's pastures of green? And did that anthropocentric god wane With their thoughts and beliefs all unseen? I don't think so,  He's up there with the others lying low,Vying with those who you've traded  Your life to bless your soul. And have they told you how to think, Cleansed your mind of sepsis and autonomy? Or have you escaped scrutiny, And regaled yourself with depravity? Now we all see, religion is just  Synthetic frippery, unnecessary  In our expanding global culture efficiency. And don't you fear this impasse We have built to our future? Ever so near, And oh so austere.        "
82,"         Striking at mental apparitions  Like a drunk on a vacant street, Silently beset by the hands of time, Indelicate in its fury. An aberrant ""crack"" as skeletons yield To unrelenting gravity While viruses prowl for helpless victims Who succumb rapidly. Tell me! Tell me where is the love In a careless creation? When there’s no above There’s no justice, Just a cause and a cure And a bounty of suffering It seems we all endure. And what I’m frightened of Is that they call it God’s love. Twisted torment, make believe There’s a truth and we all submit Believe my eyes my brain replies To all that they interpret. Tell me! Tell me where is the love In a careless creation? When there’s no above There’s no justice, Just a cause and a cure And a bounty of suffering It seems we all endure. And what I’m frightened of Is that they call it God’s love. I know there’s no reason for alarm, But who needs perspective  When it comes to pain and harm? We can change our minds, There’s a better prize, But first you’ve got to... Tell me! Tell me where is the love In a careless creation? When there’s no above There’s no justice, Just a cause and a cure And a bounty of suffering It seems we all endure. And what I’m frightened of Is that they call it God’s love. My pain is God's love.        "
83,"         Back in '83 a man came to me and he told me ""Son, our way of life is done"" But I was only young With an eye to the fields speculators and yields rotten to the core,Monoculture whores entered the bidding wars from distant shores, I don't wanna be in the land known as destitute and free, With the grains of wrath blazing a path from sea to shining sea! Oh the sinuous trails of concrete and rails and exhausted roars, Population wars setting our future course, Is profit and greed the only conceit on a scale between Mere prosperity and inhumanity? It may well be but, I don't wanna be in the land known as destitute and free, With the grains of wrath blazing a path from sea to shining sea! I don't wanna be in the land known as destitute and free, With the grains of wrath blazing a path from sea to shining sea!        "
84,"         Like a morning crow and his unwelcome song Or a worn-out broken record that keeps skipping along, Mountains of instructions you keep piling on me Resound like a cacophonous symphony. But I don't wanna hear it anymore, No, I don't wanna hear it anymore. Let's go! Priests and politicians pretend they're your friend And police speak to you like you're a child again. Blanket statements cover you like a rug And they tell me maybe I'm acting a little too smug. But I don't wanna hear it anymore, No, I don't wanna hear it anymore. No more! Every day we hear the secrets of life Reduced to cheap jokes, poetry and friendly advice. They'd rather see us all pusillanimous, Absorbent in their chorus of correctness. But I don't wanna hear it anymore, No, I don't wanna hear it anymore, I said, I don't wanna hear it anymore, No, I don't wanna hear it anymore!        "
85,"         As I walk beneath the valley,  I shall fear no evil, 'Cause thanks to King George and his rainbow cabinet, Today murder is legal. God I know that it's wrong, To kill my brother for what he hasn't done, And as the planes blacken the sky, It sounds like heaven is falling, It sounds like heaven is falling, You promised me a new day a dawning. I've seen a thousand points of light, Like so many points of hatred, shame and horror. God I want to be a man, But I don't want to die with a rifle in my hand, And as the planes blacken the sky It sounds like heaven is falling, It sounds like heaven is falling, You promised me a new day a dawning. Well nothing here looks new to me, But a score of mothers' sons, Caught 'tween the devil and the deep blue sea.        "
86,         I can't stop the way I feel But I can penetrate your religion with a nail You are mine and we are twine When we radiate in waves together everything is fine Hello cruel world do you know that you're killing me? I don't mind but I could use a little sympathy I've been blind as a fool can be My dear cruel world do you ever think about me? I can feel so alone with you right here And yet I turn to you for comfort in my despair You are dust and I am bone And I will love your endless gaze of madness until I turn to stone Hello cruel world do you know that you're killing me? I don't mind but I could use a little sympathy I've been blind as a fool can be My dear cruel world now I know you are my everything Please forgive me Hello cruel world do you know that you're killing me I don't mind but I could use a little sympathy I've been blind as only a man can be My dear cruel world now I've made a mess of everything        
87,"         Stranded In a life in which your struggle for acceptance Is a never-ending chore,Upbraided For your actions past and present and rewarded for the ideas Of the future's bright open door. The henchman Is the human analogue of the suffering multitudes Who like good dogs sit and lick for their reward. So what good advice have I got for you To insure against your likely metamorphosis into this reprobate? Don't be a henchman, Stand on your laurels, Do what no one else does and praise the good of other men For good man's sake. And when everyone else in the world follows your lead (Although a cold day in hell it will surely be) That's when the entire world shall live in harmony.        "
88,"         Amid the heat and the wrack Hot boots invested and cracked Poor candidates jacked into gray light An ultra-violent call summoning both poet and thrall Sweet catalyst for the acolytes Our heroes and martyrs Present two points of view Tell me which deity you're praying to Into a welter of nightFlack, rounds and roiling blight Cracked vertebrates stacked by the wayside An ultra-violent call summoning both poet and thrall The inveterate blind seeking daylight Our heroes and martyrs Present two points of view Tell me which deity you're praying to        "
89,         Now get up and give in I'll crack your knuckles againSupplicate and survive this transubstantiation  And get so mean - I want to know what it means! (Did you laugh?) You know I did (Did you cry?) I couldn't get it right (Did you live?) Always on the edge (Did you lie?) Causing such a fright (Did you love?) Oh to be forgiven (Did you try?) But it wouldn't be right God it feels like an honest goodbye! That sick brass boy day dreamin' Cry baby convict demon Hands so clean - a sympathetic cold blooded killing machine How did you get so mean? - I want to know what it means! (Did you laugh?) You know I did (Did you cry?) I couldn't get it right (Did you live?) Always on the edge (Did you lie?) Causing such a fright (Did you love?) Oh to be forgiven (Did you try?) But it wouldn't be right God it feels like an honest goodbye!        
90,"         I can see my teenage father standing straight on a desolate corner In the shadow of tentacled towers by the red light of America. I imagine how his mother felt when she heard that her husband was dying. And the underground heroes of the tarmac shooting smack  Were blowing up worlds and damned! out loud. Hey, can you tell me how does it feel? Yeah, tell me... Can you imagine, for a second, Doing anything that you don't have to? Well that's what I'm accustomed to so hooray for me... And fuck you! When I slept with stony faces on the riverbank, My angeldevil reveler shook me desperately in dying. I don't exactly want to apologize for anything.  And now we're all mad and tangled in secret rooms  With roman candles on an endless graveyard train. Yeah, tell me... Can you imagine, for a second,  Doing anything just 'cus you want to? Well, that's just what I do so hooray for me... And fuck you! Yeah, I was dreaming through the ""howzlife"", yawning, car black,  When she told me ""mad and meaningless as ever.."" And a song came on my radio like a cemetery rhyme For a million crying corpses in their tragedy of respectable existence. Yeah, tell me... Can you imagine, for a second,  Trying half the things you ever wanted to? Well, that's just what I do, so hooray for me... And fuck you! Oh yeah... I'm not respectable, and never sensible, I've been incredible, so damned irascible And I like the things I do so hooray for me... And fuck you!        "
91,"         Tell me can the hateful chain be broken? Production and consumption define our hollow lives.Avarice has led us 'cross the ocean, Toward a land that's better, much more bountiful and wide. So when will mankind finally come to realize His surfeit has become his demise? How much is enough to kill yourself? That quantity is known today, as we blow ourselves away. Tell me is there anything so sure?Rapacity, tenacity, capacity for more! Like a dog that feeds until he suffers,Infirmity of man is brought on by his selfish cure. When will mankind finally come to realize His surfeit has become his demise? How much is enough to kill yourself? That quantity is known today, as we blow ourselves away.        "
92,"         I love my computer, You make me feel alright Every waking hour And every lonely night. I love my computer For all you give to me: Predictable errors  And no identity. And it's never been quite so easy, I've never been quite so happy. All I need to do is click on you And we'll be joined in the most soulless way, And we'll never ruin each other's day 'Cause when I'm through I just click And you just go away. I love my computer, You're always in the mood. I get so turned on When I turn on you. I love my computer, You never ask for more. You can be a princess Or you can be my whore. And it's never been quite so easy, I've never been quite so happy. All I need to do is click on you And we'll be joined in the most soulless way, And we'll never ruin each other's day 'Cause when I'm through I just click And you just go away. The world outside is so big, But it's safe in my domain Because to you I'm just a number And a clever screen name. All I need to do is click on you And we'll be together for eternity. And no one is ever gonna take my love from me  Because I've got security, her password and a key.        "
93,"         Going through a world of sad debris, Regard quixotic reveries of ownership: The blossoming disease of man called tenure and accretion, The ancient western treadmill of deception and derision. But I want something more. Racing through a life of tragic wastage, I experience the loss of trust and innocence. The billowing cyclone of time has blown away our reasons As we trudge like blind men forward trying to avoid collision. But I want something... More.        "
94,"         Hey Brother Christian with your high and mighty errand, Your actions speak so loud, I can't hear a word you're saying. Hey Sister Bleeding Heart with all of your compassion, Your labors soothe the hurt but can't assuage temptation. Hey Man of Science with your perfect rules of measure, Can you improve this place with the data that you gather? Hey Mother Mercy can your loins bear fruit forever? Is your fecundity a trammel or a treasure? And I want to conquer the world, Give all the idiots a brand new religion, Put an end to poverty, uncleanliness and toil, Promote equality in all my decisions With a quick wink of the eye And a ""God you must be joking!"" Hey Mr. Diplomat with your worldly aspirations, Did you see your children cry when you left them at the station? Hey Moral Soldier you've got righteous proclamations, And precious tomes to fuel your pulpy conflagrations. And I want to conquer the world, Give all the idiots a brand new religion, Put an end to poverty, uncleanliness and toil, Promote equality in all of my decisions. I want to conquer the world, Expose the culprits and feed them to the children, I'll do away with air pollution and then I'll save the whales, We'll have peace on earth and global communion. I want to conquer the world! [x4]        "
95,"         He looked just like a zookeeper in a human zoo So I said hey man how the hell did they get to you Don't you know us animals need something to do Then I flew That's when he said Hey, I can't deny it, but I won't say anything Hey, I can't deny it, but I won't say anything Hey, I can't deny it, but I won’t say anything Unless you ask it right So I took my mean machine to the sacramental post Some kid had spilled his wine on the holiest host And I said ain’t it funny that machines need a ghost He made a toast Hey, I can't deny it, but I won't say anything Hey, I can't deny it, but I won't say anything Hey, I can't deny it, but I won’t say anything Unless you ask it right Riding to the cemetery in a righteous limousine I plied the grim proprietor with milk and tangerines And I said so you're short but are you brutish and mean Then he screamed That's when he said Hey, I can't deny it, but I won't say anything Hey, I can't deny it, but I won't say anything Hey, I can't deny it, but I won’t say anything Unless you ask it right.        "
96,"         I can see the shadows on the wall Drifting as the leaves start to fall. Unfazed by rugosity, the objects yield to gravity And depict the destiny of us all. No one really knows why we die. No one gets a break so we try. Ignoring mortality, we worship mediocrity And wait to see what happens up on high. In so many ways we live to follow the sun, In so many ways we exalt and fail as one. In so many ways we want so bad to be done, In so many ways we show our pain in unison. Something in you is busy counting the days, Catapulting you through the haze. Blind to virtuosity, ignorant of your sanctity, Revealing you, in so many ways. In so many ways we live to follow the sun, In so many ways we tend to rise and fall as one. In so many ways we want so bad to be done, In so many ways we show our pain in unison.        "
97,"         In the city, the day is too hot  And you're hoping for relief, 'cuz your head is filled with pain, But you get no relief, 'cuz the night is the same... In the night, in the night you see through jaded eyes. In the night, in the night you feel barely alive. You live your life in darkness, you've got pennies on your eyes. But you say that it's all right, 'cuz you've never lived a lie, As you crawl back to your womblike existence in the night. In the night, in the night you see through jaded eyes. In the night, in the night you feel barely alive. You can't see no light, but you hear those heavy footsteps, And the little man inside twists your tormented mind. Your mind is filled with shadows, your palms are wet with sweat. Limbs are bound and tangled in a fatal net. There are two things you can do. One is turn and fight. The other's run headlong into the night. In the night, in the night you see through jaded eyes. In the night, in the night you feel barely alive. You can't see no light, but you hear those heavy footsteps, And the breathing at your side, is it yours or is it Good bye!        "
98,         There's something pathetic in the world today And I don't know how it all began As if all the shame and punishment will finally make me understand A word means nothing wanting action Intentions are valuable as deeds And a wound can dog you for a lifetime Unless it only makes you bleed Everybody knows what's in their heart is right I'm just a termite on an ant hill I think about it every single day A senseless being lacking inspiration Just waiting to be blown away Everybody knows what's in their heart is right          
99,"         Mother, father, look at your little monster, I'm a hero, I'm a zero, I'm the butt of the worst joke in history. I'm a lock without a key, a city with no door,  A prayer without faith, a show without a score, I'm a bad word, a wink, a nod, a shiver, An untold story, sex without fury, A creeping gray memory... I am incomplete, Incomplete... [3x] Doctor, cure me; what is the cause of my condition? This madness shoots me, Like bullets smashing glass in a silent movie. I'm a trap without a spring, a temple with no god, A jack without an ace, the tip of your tongue, I'm a promise and an unmailed letter, An unbuilt motor, deck without a joker, A creeping gray memory... I am incomplete, Incomplete... [3x] Tell Saint Peter not to bet on me. I've got a naked obsession, a good intention gone bad. I am incomplete, Incomplete... [6x]        "
100,"         Individuals run for cover, For the multitudes of thoughtless clones  Have reached a critical mass. (Have reached a critical mass) Individuals hide in fear, under cover,  Sheltered by the wafer thin veil of intelligence. (Thin veil of intelligence) Individuals, nowhere to be seen... Urbana is oozing like a bloated carcass  With maggots cooking in the desert heat, (Cooking in the desert heat) Oozing, with progeny writhing and desperate For input from someone more determined. (Someone more determined) Congregating in invisible circles, Half apart and half a part, All too aware of the insignificance, Pushing on with soul and heart. Individuals don't pray for forgiveness, When pinned up against the wall  under siege of persecution, (Under siege of persecution) Individuals command exception, And accept dichotomy, Maybe you can't choose anymore. (Maybe you can't choose anymore) Procreation without gain or purpose, Languid wills and torped minds, Catapulted ever faster  By the arrow of time... You take yours and I'll keep mine! Individuals...        "
101,"         Now here I go, Hope I don't break down, I won't take anything,  I don't need anything. Don't want to exist,  I can't persist, Please stop before I do it again. Just talk about nothing, let's talk about nothing, Let's talk about no one, please talk about no one, someone, anyone... You and me have a disease, You affect me, you infect me, I'm afflicted, you're addicted. You and me, you and me. I'm on the edge, Get against the wall, I'm so distracted, I love to strike you. Here's my confession, You learned your lesson, Stop me before I do it again. Just talk about nothing, let's talk about nothing, Let's talk about no one, please talk about no one, someone, anyone... You and me have a disease, You affect me, you infect me, I'm afflicted, you're addicted. You and me, you and me. You're clear - as a heavy lead curtain I want to drill you - like an ocean, We can work it out, I've been running out, now I'm running out. Don't be mad about it, baby... You and me have a disease, You affect me (I want to tie you), you infect me (Crucify you). I'm afflicted (Kneel before you), you're addicted (Revile your body). You and me (You and me) have a disease (We're made in heaven), You affect me (I want to take you), you infect me (I want to break you), I'm afflicted (Supplicate you), you're addicted (With thorny roses). You and me (You and me), have a disease (are incurable), You affect me (I want to bathe you), you infect me (In holy water), I'm afflicted (I want to kill you), you're addicted (Upon the altar). You and me, you and me...        "
102,"         Automatons with business suits, swinging black boxes, Sequestering the blueprints of daily life, Contented, free of care, they rejoice in morning ritual As they file like drone ant colonies to their office in the sky. I don't ask questions, don't promote demonstrations, Don't look for new consensus, don't stray from constitution. If I pierce the complexity I won't find salvation, Just the bald and overt truth of the evil and deception. There is an inner logic, and we're taught to stay far from it. It is simple and elegant, but it's cruel and antithetic And there's no effort to reveal it. Graduated mentors stroll in marbled brick porticos In sagacious dialog they despise their average ways, Betraying pomp and discipline, they mold their institution Where they practice exclusion on the masses every day. I don't ask questions, don't promote demonstration, Don't look for new consensus, don't stray from constitution. If I pierce the complexity I won't find salvation, Just the bald and overt truth of the evil and deception. There is an inner logic, and we're taught to stay far from it. It is simple and elegant, but it's cruel and antithetic And there's no effort to reveal it. Decorated warriors drill harmless kids on pavement, Simulating tyranny under red alert. Protecting the opulent and staging moral standard, They expect redemption of character and self-growth. (No equality, no opportunity, No tolerance for the progressive alternative...)        "
103,"         The wheat waving next to you is healthy and so fine, As is dinner with your loved ones every day. But your routine is changeless through the decades of your life, Green pastures, open spaces, holy ways. And it must look pretty appealing, The acres of lights, The crowded festive nights And the millions of others just like you. Yeah it must look pretty appealing, This other world of sin. We keep dreaming of what other people do. The person sitting next to you is dismal and deranged On the bus ride home from work to end your day. And the food on your table is more plastic than protein, And your intellect depends on your TV. And it must look pretty appealing The pastoral retreat, The folks on old Main Street, And the few pleasant people just like you. Yeah it must look pretty appealing, The simple way of life. We keep dreaming of what other people do. But we never do what other people do. You're too scared of other people not like you.        "
